	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
4	-0.63529986	0.060228035	-1.5028393	-0.89454263	0.90670735	1.1245958	0.44006035	-0.20565072	-0.92783964	-1.3820788	1.7794945	1.363311	0.2321768	0.786819	-1.0177491	-0.16005729
54	-0.09141752	-1.2389486	-1.589166	-0.69510573	0.6700385	0.52839607	-1.2269495	0.6768422	0.3076905	-0.8255625	-0.97849816	0.8679168	-0.3661782	1.4346877	1.1760057	1.3169669
73	0.7757266	0.86782426	1.3240119	-0.7115483	-0.5080819	-1.3661226	0.037393644	0.20931289	1.7082087	1.1634684	-0.54135245	-1.8449497	-0.94537103	-0.67178893	0.49838373	0.050101314
101	1.2215102	-1.4927672	-0.30702865	0.8722749	-0.35416326	1.8407788	-0.06726832	-0.6218216	-0.65872276	-1.8547342	0.5246603	0.7735123	0.63523245	-0.99290013	-0.25378504	0.7324928
124	-0.78526413	-0.30403635	-1.1257898	1.0491201	-1.6528258	1.4567697	-0.7015446	-1.2912989	0.58090377	0.3721585	-0.6897744	0.63000184	0.3542427	1.799139	-0.13105658	0.42093092
128	-0.2993141	-0.7912454	-0.57059336	-1.9613975	0.9633543	0.9188353	-0.20651558	1.0320398	-0.009001074	-0.46700796	0.79654574	1.8481996	-1.0306988	0.9386861	-1.0980614	-0.08390269
132	-0.6134854	1.6350055	0.33370566	0.14124781	0.563531	-0.16768156	-1.3664259	0.6894972	2.0882618	-0.25106978	0.08567542	-1.8395178	-0.071922205	0.40319222	-0.5406039	-1.06425
176	0.1533334	0.29610717	1.1742498	0.5977534	0.27470568	0.5078682	0.75964355	-1.2794352	-1.2729089	0.2834657	1.7877276	0.5492119	-0.10291649	-1.5910155	-0.43092325	-1.6667928
278	0.37783223	0.03995942	1.0656673	0.62639606	0.5907975	0.52293736	1.1122664	-1.0109516	-0.8730895	-0.08722829	1.7872533	0.03233866	0.01007486	-1.9318581	-0.6800769	-1.5408934
349	0.76944673	-0.43558115	-0.21598488	-1.3233725	1.0441109	1.0690618	1.024065	0.3137178	-0.18501528	-0.7460964	1.5271837	1.2049005	-0.34948465	-1.593134	-1.0116576	-1.0687767
363	-0.26003912	0.44574112	1.0913433	-0.91223466	2.1163688	-0.79874074	-0.39908868	0.4360722	0.09602675	-0.8380493	-1.1355988	-0.93593705	-1.47141	1.0399262	0.51153314	1.0063927
366	0.04191216	0.48760194	0.6961934	-0.7341467	0.90466905	-1.1392443	-0.12687506	0.18252677	1.1899388	-0.2151421	-1.7030077	-1.1925366	-1.5769732	0.8410021	1.1209098	1.2251685
411	0.5823867	0.5582725	2.0858488	-0.13134995	0.030982472	-1.1387556	0.14437033	0.120772384	-0.23916224	1.4306382	1.2613143	-0.74826515	-0.6307881	-1.2678044	-0.42375004	-1.5837648
414	0.6138348	-0.22637028	1.404274	0.37898818	0.7608164	0.13682063	1.2965395	-0.8784328	-0.6358302	0.26837867	1.5836531	-0.26922154	-0.3444969	-1.8815476	-0.60984147	-1.5537882
422	-0.024101343	0.55808425	1.4599451	1.3816587	-0.6592826	-0.093322486	0.7331718	-1.4091626	-1.053004	0.83398753	1.26942	-0.016008062	0.024520403	-1.4475776	0.0085915895	-1.5201049
434	-1.2009903	0.3585892	-0.62582344	-1.3425446	0.02694905	-0.54684067	-0.5624996	1.6344862	0.8814518	0.5985947	-1.4343263	1.0166439	-1.1461484	1.1835487	0.06982563	1.0847262
443	0.41921744	0.6049772	1.6601269	1.4322748	-1.7168436	-0.37467802	-0.24347347	-1.3665284	-0.76975274	1.0495397	0.46198255	-0.5407794	0.95043266	-1.00924	0.2956756	-0.80739254
448	-1.5462416	0.22603954	-1.6775299	0.118622795	-0.6657427	0.40710703	-0.77898437	0.06497561	-0.5729284	0.064826556	-0.8155547	1.1421223	0.34882018	2.0569153	0.24441732	1.3484995
521	-1.3953073	0.44002095	-1.7381163	0.9858507	-1.3278594	0.27877623	-0.67532486	-0.81449145	0.1405214	1.3440908	-0.9913195	0.7409004	0.5481633	1.2418493	0.44532254	0.7685442
599	0.60632306	1.1152213	0.65150887	1.3575432	-0.58031	-0.18610792	1.0752059	-1.3087457	-0.42437223	1.1681876	0.7902458	-0.17025623	-0.57504916	-1.6145071	-0.19250995	-1.6652471
609	-0.40684584	-1.470574	-1.2402024	0.34270144	0.45906597	1.2542516	-0.4666363	-0.43763265	-1.0467534	-1.7089993	0.5969431	1.2198749	1.210658	0.28093302	0.0849808	1.2977426
688	1.130559	0.6171243	-1.6339594	-2.3556018	-0.24218334	-0.710031	0.88971853	0.3113709	0.35986352	0.38029793	1.448579	0.099252716	-0.60893714	0.9396432	-0.081163794	-0.5651592
771	0.032378644	-0.7597205	0.40464023	1.9231634	-0.32326096	1.1530852	0.5246587	-1.7734367	-1.3169887	-0.9699115	0.53442216	0.033983137	0.86725754	-1.288028	0.47136235	0.50391793
852	-0.32108432	-1.9073873	0.3204933	-0.50536394	1.2324852	-0.084564455	1.2322485	-0.009199146	-0.97045106	-0.9118153	1.6934948	0.5371932	0.8588591	-1.4280937	-0.32748544	0.59662545
924	1.0382422	0.85143065	0.9489882	-0.54732096	-0.799942	-1.3583983	-0.6654993	0.21810964	1.4500349	1.8797684	-0.6920165	-1.5232236	-0.82967466	-0.14958307	0.3732231	-0.1572442
951	0.27495748	0.4631472	1.3991588	-0.29856712	0.4499231	-0.65976304	1.2602392	0.39671963	1.169628	0.8901231	0.31286958	-1.3403891	-1.2615516	-1.5316342	0.110556036	-1.5729394
1015	0.35247743	0.021560596	1.5455134	-0.42310378	0.84923947	-0.41960043	1.4098552	0.094759345	0.018461134	0.27592182	1.4209284	-0.21939425	-0.69979596	-2.0441408	-0.5629307	-1.5672715
1105	0.12281102	-0.35865438	0.044923767	0.18390399	0.7829792	1.0551581	1.2848295	-0.69340533	-1.1481388	-0.6764086	1.8025819	0.9044704	0.43355024	-1.7762963	-0.82798094	-1.1085905
1163	-1.1888604	1.2792836	1.7092861	-0.38385534	1.1789498	-1.6955005	0.3692412	0.55359447	-0.21045205	0.8117082	-1.1858038	-1.2559745	-0.5167504	0.6571929	0.18571638	-0.2818247
1164	-0.76905453	0.5211904	-1.7367468	0.44228968	-1.5506731	0.6084091	-1.5466549	-0.09953495	0.70790404	0.46121675	-0.98632497	0.328805	0.9501493	1.3794222	0.15608977	1.120423
1200	0.290626	-0.2076546	-1.5214789	1.5807347	-1.7494811	1.0542526	-0.2607825	-1.3314976	0.07575128	-0.7602228	-0.49581	0.6157236	1.2144144	-0.21492717	0.7212218	0.9848932
1282	-0.16573113	1.0413225	1.0628208	1.3924412	-1.2514331	-0.9087727	-1.2137196	-0.6546232	-0.44129786	0.6206613	-1.681671	-0.67410386	0.14508016	0.5939665	0.82112265	1.3247851
1500	-0.3846482	0.43525746	1.2234827	-1.5884349	0.8260994	-1.1804643	0.3965554	1.2569238	0.8038475	1.3823154	0.16591772	-1.2473142	-1.4718144	0.4347989	-0.23109753	-0.7928685
1547	-0.66563237	1.3997922	1.8421782	0.028281188	-0.49254695	-1.0085458	-1.2217928	0.7854962	0.39772975	0.14203382	-1.3660269	-1.5229844	-0.3826223	0.9895286	0.38330534	0.71271443
1585	0.06522249	0.58877206	1.1209209	0.97783554	0.20630357	0.051365234	0.78133243	-1.2642695	-1.4345386	0.25947127	1.7519294	0.3663635	0.048313573	-1.421069	-0.38689646	-1.6762323
1602	0.48256713	1.6277235	-0.2860091	1.8522602	0.03741563	-0.6569164	0.88155067	-1.4993609	-0.3760005	0.57774997	0.3621205	-1.1943179	-0.18956913	-0.85922164	0.6722908	-1.4047507
1637	-0.41435993	0.10797605	-0.15730713	-0.7033928	-0.35928786	-0.61147183	-1.1388489	1.1954288	0.48748758	0.45287833	-1.4492832	-1.1339135	-0.6618881	1.9037335	0.9401968	1.5300949
1639	-0.4224756	1.0600656	0.85471207	1.7324008	-0.76353097	0.5309955	-0.9638789	-1.7155668	-1.3487101	-0.88764155	0.020109875	-0.42913875	1.370162	0.1880197	-0.10843777	0.88541293
1640	-0.41136396	0.10817311	-0.15652962	-0.70453256	-0.36031076	-0.6112026	-1.1395056	1.1960115	0.4879783	0.45127964	-1.448749	-1.1347412	-0.6622612	1.9023862	0.9403115	1.5311073
1758	0.25959536	-1.0798969	-0.7002365	0.37651598	0.060594734	1.0555989	0.9879558	-0.6889119	-1.119265	-1.4229016	1.6848627	1.5045354	0.627345	-1.4034702	-0.21985777	0.07794839
